rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
20,Mark Sanchez,NYJ,QB,16,3474,26,18,103,6,0,0,0,0,0,0,0,14.8,237.3
21,Michael Vick,PHI,QB,13,3303,18,14,590,1,0,0,0,0,0,0,0,17.9,233.1
22,Marshawn Lynch,SEA,RB,15,0,0,0,1204,12,28,212,1,0,0,0,0,15.3,229.6
23,Larry Fitzgerald,ARI,WR,16,0,0,0,0,0,80,1411,8,0,0,0,0,14.3,229.1
24,Darren Sproles,NO,RB,16,0,0,0,603,2,86,710,7,0,0,0,0,14.3,228.3
25,Roddy White,ATL,WR,16,0,0,0,0,0,100,1296,8,0,0,0,0,14.2,227.6
26,Steve Smith,CAR,WR,16,0,0,0,56,0,79,1394,7,0,0,0,0,14.0,224.5
27,Ryan Fitzpatrick,BUF,QB,16,3832,24,23,208,0,0,0,0,0,0,0,0,13.9,222.1
28,Michael Turner,ATL,RB,16,0,0,0,1340,11,17,168,0,0,0,0,0,13.8,221.3
29,Percy Harvin,MIN,WR,16,0,0,0,342,2,87,967,6,0,0,0,0,13.6,218.4
30,Ben Roethlisberger,PIT,QB,15,4077,21,14,70,0,0,0,0,0,0,0,0,14.4,216.1
31,Ryan Mathews,LAC,RB,14,0,0,0,1091,6,50,455,0,0,0,0,0,15.1,211.6
32,Alex Smith,SF,QB,16,3150,17,5,179,2,0,0,0,0,0,0,0,13.1,209.9
33,Andy Dalton,CIN,QB,16,3398,20,13,152,1,0,0,0,0,0,0,0,12.9,207.1
34,Mike Wallace,PIT,WR,16,0,0,0,57,0,72,1193,8,0,0,0,0,12.9,207.0
35,Josh Freeman,TB,QB,15,3592,16,22,238,4,0,-4,0,0,0,0,0,13.7,205.1
36,Michael Bush,LV,RB,16,0,0,0,977,7,37,418,1,0,0,0,0,12.8,204.0
37,Joe Flacco,BAL,QB,16,3610,20,12,90,1,1,-8,0,0,0,0,0,12.7,203.1
38,Steven Jackson,LAR,RB,15,0,0,0,1145,5,42,333,1,0,0,0,0,13.5,202.8
39,Marques Colston,NO,WR,14,0,0,0,0,0,80,1143,8,0,0,0,0,14.3,200.3
40,Tim Tebow,DEN,QB,14,1729,12,7,666,6,0,0,0,0,0,0,0,14.3,199.8
41,Vincent Jackson,LAC,WR,16,0,0,0,51,0,60,1106,9,0,0,0,0,12.5,199.7
42,Reggie Bush,MIA,RB,15,0,0,0,1097,6,43,296,1,0,0,0,0,13.3,198.8
43,Adrian Peterson,MIN,RB,12,0,0,0,973,12,18,139,1,0,0,0,0,16.5,198.2
44,Brandon Marshall,MIA,WR,16,0,0,0,0,0,82,1227,6,0,0,0,0,12.4,197.7
45,Chris Johnson,TEN,RB,16,0,0,0,1047,4,57,418,0,0,0,0,0,12.3,197.0
46,Jared Allen,MIN,DE,16,0,0,0,0,0,0,0,0,22,1,4,4,12.2,195.6
47,Hakeem Nicks,NYG,WR,15,0,0,0,0,0,74,1160,7,0,0,0,0,13.0,195.0
48,Matt Forte,CHI,RB,12,0,0,0,997,3,52,490,1,0,0,0,0,16.2,194.7
49,Matt Hasselbeck,TEN,QB,16,3571,18,14,52,0,0,0,0,0,0,0,0,11.9,190.0
50,Fred Jackson,BUF,RB,10,0,0,0,934,6,39,442,0,0,0,0,0,18.9,189.1
51,Jason Pierre-Paul,NYG,DE,16,0,0,0,0,0,0,0,0,17,0,2,0,11.8,188.8
52,Nate Washington,TEN,WR,16,0,0,0,5,1,74,1023,7,0,0,0,0,11.7,187.8
53,Dwayne Bowe,KC,WR,16,0,0,0,12,0,81,1159,5,0,0,0,0,11.7,187.6
54,A.J. Green,CIN,WR,15,0,0,0,53,0,65,1057,7,0,0,0,0,12.4,185.5
55,Frank Gore,SF,RB,16,0,0,0,1211,8,17,114,0,0,0,0,0,11.6,185.0
56,David Akers,SF,K,16,14,1,0,0,0,0,0,0,0,0,0,0,11.5,184.6
57,Greg Jennings,GB,WR,13,0,0,0,0,0,67,949,9,0,0,0,0,14.0,182.4
58,D'Qwell Jackson,CLE,LB,16,0,0,0,0,0,0,0,0,4,1,1,3,11.3,181.0
59,Steve Johnson,BUF,WR,16,0,0,0,0,0,76,1004,7,0,0,0,0,11.3,180.4
60,Laurent Robinson,DAL,WR,14,0,0,0,0,0,54,858,11,0,0,0,0,12.8,178.8
61,Mike Tolbert,LAC,RB,15,0,0,0,492,8,54,433,2,0,0,0,0,11.8,177.5
62,Shonn Greene,NYJ,RB,16,0,0,0,1054,6,30,211,0,0,0,0,0,11.1,177.5
63,Dez Bryant,DAL,WR,15,0,0,0,5,0,63,928,9,0,0,0,0,11.8,176.8
64,Ahmad Bradshaw,NYG,RB,12,0,0,0,659,9,34,267,2,0,0,0,0,14.6,175.6
65,Aaron Hernandez,NE,TE,14,0,0,0,45,0,79,910,7,0,0,0,0,12.5,175.0
66,Julio Jones,ATL,WR,13,0,0,0,56,0,54,959,8,0,0,0,0,13.4,174.5
67,Terrell Suggs,BAL,DE,16,0,0,0,0,0,0,0,0,14,2,7,0,10.8,172.1
68,London Fletcher,WAS,LB,16,0,0,0,0,0,0,0,0,2,2,2,0,10.7,171.9
69,Chris Wells,ARI,RB,14,0,0,0,1047,10,10,52,0,0,0,0,0,12.2,170.9
70,Jonathan Stewart,CAR,RB,16,0,0,0,761,4,47,413,1,0,0,0,0,10.7,170.9
71,Tony Gonzalez,ATL,TE,16,0,0,0,0,0,80,875,7,0,0,0,0,10.6,169.5
72,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,20,0,2,1,10.6,169.4
73,Rashard Mendenhall,PIT,RB,15,0,0,0,928,9,18,154,0,0,0,0,0,11.3,169.2
74,Pierre Garcon,IND,WR,16,0,0,0,28,0,70,947,6,0,0,0,0,10.3,164.5
75,James Laurinaitis,LAR,LB,16,0,0,0,0,0,0,0,0,3,2,0,1,10.2,163.9
76,Jason Witten,DAL,TE,16,0,0,0,0,0,79,942,5,0,0,0,0,10.2,163.7
77,Brandon Lloyd,LAR,WR,15,0,0,0,0,0,70,966,5,0,0,0,0,10.8,161.6
78,Antonio Brown,PIT,WR,16,0,0,0,41,0,69,1108,2,0,0,0,0,10.1,161.4
79,Colt McCoy,CLE,QB,13,2733,14,11,214,0,1,-5,0,0,0,0,0,12.4,160.7
80,Tarvaris Jackson,SEA,QB,15,3091,14,13,110,1,0,0,0,0,0,0,0,10.7,160.6
81,NaVorro Bowman,SF,LB,16,0,0,0,0,0,0,0,0,2,0,0,3,10.0,160.1
82,James Anderson,CAR,LB,16,0,0,0,0,0,0,0,0,2,2,0,3,9.9,158.9
83,Matt Schaub,HOU,QB,10,2479,15,6,9,2,0,0,0,0,0,0,0,15.8,158.1
84,Pierre Thomas,NO,RB,16,0,0,0,562,5,50,425,1,0,0,0,0,9.9,157.7
85,Reggie Wayne,IND,WR,16,0,0,0,0,0,75,960,4,0,0,0,0,9.8,157.5
86,Willis McGahee,DEN,RB,15,0,0,0,1199,4,12,51,1,0,0,0,0,10.5,157.0
87,Jabar Gaffney,WAS,WR,16,0,0,0,0,0,68,947,5,0,0,0,0,9.8,156.7
88,Derrick Johnson,KC,LB,16,0,0,0,0,0,0,0,0,2,2,1,1,9.8,156.5
89,Curtis Lofton,ATL,LB,16,0,0,0,0,0,0,0,0,1,2,1,1,9.7,155.8
90,Torrey Smith,BAL,WR,16,0,0,0,39,0,50,841,7,0,0,0,0,9.7,155.0
91,Cedric Benson,CIN,RB,15,0,0,0,1067,6,15,82,0,0,0,0,0,10.3,154.4
92,Matt Moore,MIA,QB,13,2510,16,9,72,2,0,0,0,0,0,0,0,11.8,153.6
93,BenJarvus Green-Ellis,NE,RB,16,0,0,0,665,11,9,159,0,0,0,0,0,9.6,152.9
94,Jermichael Finley,GB,TE,16,0,0,0,0,0,55,767,8,0,0,0,0,9.5,152.2
95,Antonio Gates,LAC,TE,13,0,0,0,0,0,64,778,7,0,0,0,0,11.7,151.8
96,Darrius Heyward-Bey,LV,WR,15,0,0,0,0,0,64,975,4,0,0,0,0,10.1,151.5
97,DeSean Jackson,PHI,WR,15,0,0,0,41,0,58,961,4,0,0,0,0,10.1,151.2
98,John Kasay,NO,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.4,151.0
99,Brandon Pettigrew,DET,TE,16,0,0,0,0,0,83,777,5,0,0,0,0,9.3,149.2
100,Michael Crabtree,SF,WR,15,0,0,0,0,0,73,880,4,0,0,0,0,9.9,148.5
