params/clip_range,params/stats_window_size,params/clip_range_vf,params/n_steps,params/batch_size,params/n_epochs,params/_init_setup_model,params/learning_rate,params/rollout_buffer_kwargs,time/fps,params/rollout_buffer_class,params/gae_lambda,params/sde_sample_freq,time/iterations,params/ent_coef,rollout/ep_rew_mean,time/total_timesteps,params/seed,params/normalize_advantage,params/device,params/verbose,params/max_grad_norm,params/policy,params/use_sde,params/gamma,params/vf_coef,params/target_kl,rollout/ep_len_mean,params/policy_kwargs,time/time_elapsed,train/clip_range,train/n_updates,train/entropy_loss,train/explained_variance,mean_reward,train/approx_kl,train/learning_rate,train/loss,train/clip_fraction,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
,,,,,,,,,14,,,,25,,-0.08233091,12800,,,,,,,,,,,15.0,,910,0.2,354,-1.6892240365346274,-0.10271048545837402,,0.010065626,9.96928e-05,-0.01073233038187027,0.05390625,0.20768084575732548,-0.02072729424883922,,
,,,,,,,,,14,,,,26,,0.02274148,13312,,,,,,,,,,,15.0,,946,0.2,369,-1.6820350249608358,0.05544877052307129,-0.0044379323,0.008575743,9.968000000000001e-05,-0.0006693825125694275,0.06927083333333334,0.20971071273088454,-0.01949670125419895,,
,,,,,,,,,14,,,,27,,0.07861304999999999,13824,,,,,,,,,,,15.0,,981,0.2,384,-1.6643181403477987,-0.02996540069580078,,0.008240739,9.966720000000001e-05,0.001409873366355896,0.05677083333333333,0.2173581302165985,-0.020710132123592,,
,,,,,,,,,14,,,,28,,0.10374654999999997,14336,,,,,,,,,,,15.0,,1017,0.2,399,-1.656333847840627,-0.058525919914245605,0.010311693,0.007957423,9.96544e-05,-0.01914045214653015,0.07330729166666666,0.1871399998664856,-0.01767634223215282,,
,,,,,,,,,14,,,,29,,0.06171211999999999,14848,,,,,,,,,,,15.0,,1052,0.2,414,-1.6597835183143617,-0.034592270851135254,,0.0081841815,9.96416e-05,0.012841135263442993,0.10481770833333333,0.23797490795453388,-0.025582988249758878,,
,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,,,0.2,429,-1.66361053387324,0.08921396732330322,,0.008432734,9.96288e-05,-0.008678831160068512,0.07890625,0.20537685652573903,-0.022620590357109904,15.0,0.4423750892281532
,,,,,,,,,14,,,,30,,-0.03222034,15360,,,,,,,,,,,15.05,,1093,,,,,-0.00015353298,,,,,,,,
,,,,,,,,,14,,,,31,,-0.07350122999999999,15872,,,,,,,,,,,15.05,,1128,0.2,444,-1.6455742796262105,0.06271928548812866,,0.010282125,9.9616e-05,-0.011128291487693787,0.09635416666666667,0.21579725394646326,-0.03258955245837569,,
,,,,,,,,,14,,,,32,,-0.06380461000000001,16384,,,,,,,,,,,15.05,,1163,0.2,459,-1.628615430990855,0.11944878101348877,-0.0036082764,0.010504659,9.96032e-05,-0.01708582043647766,0.109375,0.18890429437160491,-0.026252524585773547,,
,,,,,,,,,14,,,,33,,0.009789219999999993,16896,,,,,,,,,,,15.0,,1199,0.2,474,-1.6374660412470499,-0.16433000564575195,,0.010642486,9.959040000000001e-05,-0.01596742868423462,0.09856770833333334,0.22178242703278858,-0.028528943719963232,,
,,,,,,,,,14,,,,34,,0.09127396000000002,17408,,,,,,,,,,,15.0,,1234,0.2,489,-1.6173653682072957,0.16539496183395386,0.0044091456,0.0092316,9.957760000000001e-05,-0.03147926181554794,0.12239583333333333,0.19039871742328007,-0.02762785184507569,,
,,,,,,,,,14,,,,35,,0.09214593999999998,17920,,,,,,,,,,,15.0,,1269,0.2,504,-1.6125754038492839,-0.19370830059051514,,0.009374452,9.95648e-05,-0.017940498888492584,0.10130208333333333,0.22107516427834828,-0.02773938838702937,,
,,,,,,,,,14,,,,36,,0.12621379,18432,,,,,,,,,,,15.0,,1303,0.2,519,-1.5994198719660442,-0.022113800048828125,0.010238722,0.011873058,9.955200000000001e-05,-0.017282485961914062,0.11979166666666667,0.21129285146792728,-0.030870835405463974,,
,,,,,,,,,14,,,,37,,0.14566736,18944,,,,,,,,,,,15.0,,1337,0.2,534,-1.580489726861318,0.16603583097457886,,0.008786112,9.953920000000001e-05,-0.019737623631954193,0.098046875,0.18291219621896743,-0.027072446482876936,,
,,,,,,,,,14,,,,38,,0.19763761999999999,19456,,,,,,,,,,,15.0,,1371,0.2,549,-1.587971830368042,0.03844338655471802,0.010471954,0.011875402,9.952640000000001e-05,-0.026124417781829834,0.12369791666666667,0.17335472206274669,-0.02821205396515628,,
,,,,,,,,,14,,,,39,,0.19741171000000002,19968,,,,,,,,,,,15.0,,1405,0.2,564,-1.5773353576660156,-0.0008760690689086914,,0.011945531,9.951360000000001e-05,-0.03617183864116669,0.09791666666666667,0.18871568342049916,-0.02685799668543041,,
,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,0.2,579,-1.5742751042048135,-0.08280694484710693,,0.013367215,9.950080000000001e-05,-0.018561169505119324,0.11028645833333334,0.20643283327420553,-0.031232735980302094,15.0,0.7190263163298368
,,,,,,,,,14,,,,40,,0.26712078,20480,,,,,,,,,,,15.05,,1444,,,,,0.014419699,,,,,,,,
,,,,,,,,,14,,,,41,,0.27261191,20992,,,,,,,,,,,15.05,,1478,0.2,594,-1.5575998266537985,-0.05636882781982422,,0.012143269,9.948800000000001e-05,-0.03650956600904465,0.11627604166666666,0.1654453898469607,-0.030711257395644984,,
,,,,,,,,,14,,,,42,,0.34702892999999996,21504,,,,,,,,,,,15.05,,1512,0.2,609,-1.5287795305252074,0.21617621183395386,0.021697108,0.008286,9.94752e-05,-0.03934428095817566,0.11380208333333333,0.15376885135968527,-0.03105937278208633,,
,,,,,,,,,14,,,,43,,0.33262731,22016,,,,,,,,,,,15.0,,1546,0.2,624,-1.5420835177103678,0.010564923286437988,0.023825169,0.009961516,9.94624e-05,-0.040222592651844025,0.105078125,0.1542777565618356,-0.030502732004970314,,
,,,,,,,,,14,,,,44,,0.37730610000000003,22528,,,,,,,,,,,15.0,,1580,0.2,639,-1.5029321908950806,0.004459023475646973,,0.011415133,9.94496e-05,-0.049139268696308136,0.128515625,0.15786399443944296,-0.037073061677316825,,
,,,,,,,,,14,,,,45,,0.40023805,23040,,,,,,,,,,,15.0,,1613,0.2,644,-1.4774096727371215,0.13146120309829712,0.029017482,0.013834834,9.94368e-05,0.006999284029006958,0.109765625,0.1499474212527275,-0.013533783052116633,,
,,,,,,,,,14,,,,46,,0.4606664,23552,,,,,,,,,,,15.0,,1647,0.2,650,-1.4633668263753254,0.005120277404785156,,0.015045532,9.9424e-05,0.001127932220697403,0.08235677083333333,0.1439223618557056,-0.012481693411245942,,
,,,,,,,,,14,,,,47,,0.45951060999999993,24064,,,,,,,,,,,15.0,,1681,0.2,655,-1.471744351916843,0.018957197666168213,0.030729312,0.015450055,9.94112e-05,-0.005341663956642151,0.10112847222222222,0.1326429388589329,-0.01175568915075726,,
,,,,,,,,,14,,,,48,,0.46124283,24576,,,,,,,,,,,15.0,,1715,0.2,659,-1.4575680834906442,0.10315507650375366,,0.016824441,9.93984e-05,0.004389703273773193,0.09988839285714286,0.13400694515023912,-0.01026267365419439,,
,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,,,0.2,664,-1.442599270078871,0.14986079931259155,,0.0150502175,9.93856e-05,0.006032958626747131,0.07291666666666667,0.14330236779318917,-0.009524102710808316,15.0,0.7344925913959741
,,,,,,,,,14,,,,49,,0.40394252999999997,25088,,,,,,,,,,,15.05,,1754,,,,,0.026675407,,,,,,,,
,,,,,,,,,14,,,,50,,0.434084,25600,,,,,,,,,,,15.05,,1788,0.2,679,-1.4362703959147136,0.10954123735427856,,0.012308318,9.93728e-05,-0.03536053001880646,0.11158854166666667,0.17381028880675634,-0.03234375438963374,,
,,,,,,,,,14,,,,51,,0.4926585600000001,26112,,,,,,,,,,,15.05,,1821,0.2,684,-1.425994372367859,0.06561458110809326,0.036171734,0.01507423,9.936e-05,-0.023141026496887207,0.060546875,0.0840916246175766,-0.008394726179540157,,
,,,,,,,,,14,,,,52,,0.57441333,26624,,,,,,,,,,,15.0,,1855,0.2,688,-1.4279199540615082,0.20209205150604248,,0.01269503,9.934720000000001e-05,-0.011668398976325989,0.07275390625,0.07278499752283096,-0.0070973660331219435,,
,,,,,,,,,14,,,,53,,0.58822288,27136,,,,,,,,,,,15.0,,1889,0.2,694,-1.4520076314608257,-0.09789407253265381,0.039145425,0.0142226955,9.93344e-05,-0.017447203397750854,0.06315104166666667,0.11841154657304287,-0.013411580759566277,,
,,,,,,,,,14,,,,54,,0.6025666199999999,27648,,,,,,,,,,,15.0,,1923,0.2,700,-1.443693908778104,0.09942853450775146,,0.015169052,9.93216e-05,-0.03888530656695366,0.07244318181818182,0.05318284949118441,-0.008458051026206125,,
,,,,,,,,,14,,,,55,,0.5796390800000001,28160,,,,,,,,,,,15.0,,1957,0.2,715,-1.4174022118250529,-0.0447460412979126,0.03844754,0.013268382,9.930880000000001e-05,-0.06307832896709442,0.16783854166666667,0.05367105267941952,-0.025046242276827495,,
,,,,,,,,,14,,,,56,,0.5400938200000001,28672,,,,,,,,,,,15.0,,1991,0.2,730,-1.4291308124860127,0.07989364862442017,,0.009887697,9.9296e-05,-0.04320899769663811,0.1171875,0.12203281223773957,-0.02524346058877806,,
,,,,,,,,,14,,,,57,,0.53958635,29184,,,,,,,,,,,15.0,,2024,0.2,735,-1.4380315012402005,0.023750722408294678,0.038061026,0.018122107,9.92832e-05,-0.006667084991931915,0.0798611111111111,0.11587942722770903,-0.010599720653974347,,
,,,,,,,,,14,,,,58,,0.5952523,29696,,,,,,,,,,,15.0,,2058,0.2,739,-1.4526818841695786,-0.0908505916595459,,0.014223479,9.92704e-05,-0.028010055422782898,0.0947265625,0.06489783339202404,-0.008157067699357867,,
,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,0.2,743,-1.4317694902420044,0.09183681011199951,,0.018976334,9.92576e-05,-0.014034077525138855,0.11495535714285714,0.07965289269174848,-0.010204498123909746,15.0,0.7328555278480053
,,,,,,,,,14,,,,59,,0.62159392,30208,,,,,,,,,,,15.05,,2097,,,,,0.041148517,,,,,,,,
,,,,,,,,,14,,,,60,,0.61198756,30720,,,,,,,,,,,15.05,,2131,0.2,747,-1.4625876801354545,0.09699088335037231,,0.015112648,9.92448e-05,-0.040425799787044525,0.05915178571428571,0.056023835603679926,-0.008551922094609057,,
,,,,,,,,,14,,,,61,,0.6396444800000001,31232,,,,,,,,,,,15.05,,2165,0.2,762,-1.4562533140182494,0.16519683599472046,0.040864743,0.009763235,9.9232e-05,-0.05755491182208061,0.12083333333333333,0.06752205602824687,-0.027423885433624187,,
,,,,,,,,,14,,,,62,,0.6124468000000001,31744,,,,,,,,,,,15.0,,2198,0.2,765,-1.436410943667094,-0.06045567989349365,,0.0131643135,9.921920000000001e-05,-0.03795803338289261,0.06315104166666667,0.03726780787110329,-0.008652087999507785,,
,,,,,,,,,14,,,,63,,0.6258210599999999,32256,,,,,,,,,,,15.0,,2232,0.2,772,-1.4229399732181005,0.16977429389953613,0.041537147,0.014649385,9.920640000000001e-05,-0.023696623742580414,0.11662946428571429,0.0960766039788723,-0.013761331626613225,,
,,,,,,,,,14,,,,64,,0.60017529,32768,,,,,,,,,,,15.0,,2266,0.2,776,-1.4242160490580968,0.0864139199256897,,0.01851284,9.919360000000001e-05,-0.038705974817276,0.10435267857142858,0.054879724979400635,-0.01115897869957345,,
,,,,,,,,,14,,,,65,,0.60401134,33280,,,,,,,,,,,15.0,,2300,0.2,783,-1.4195572308131628,0.22233009338378906,0.04025759,0.015099876,9.918080000000001e-05,-0.025822941213846207,0.08872767857142858,0.06938194935875279,-0.011083105246403388,,
,,,,,,,,,14,,,,66,,0.5937765800000001,33792,,,,,,,,,,,15.0,,2334,0.2,787,-1.4264394342899323,0.13147109746932983,,0.0146317,9.916800000000001e-05,0.003030747175216675,0.09423828125,0.11844700295478106,-0.008729649591259658,,
,,,,,,,,,14,,,,67,,0.61026722,34304,,,,,,,,,,,15.0,,2368,0.2,791,-1.437754049897194,0.16529375314712524,0.040437043,0.014996863,9.915520000000001e-05,-0.022703200578689575,0.09521484375,0.05361129157245159,-0.005410592537373304,,
,,,,,,,,,14,,,,68,,0.6370171300000002,34816,,,,,,,,,,,15.0,,2401,0.2,796,-1.4250445365905762,0.17350858449935913,,0.015163639,9.914240000000001e-05,-0.03713919222354889,0.09375,0.05055791363120079,-0.010620116535574198,,
,,,,,,,,,,,,,,,,35000,,,,,,,,,,,,,,0.2,801,-1.425246172481113,0.09584307670593262,,0.019416178,9.912960000000001e-05,-0.03279862925410271,0.0993923611111111,0.0650561542974578,-0.012503761410092315,15.0,0.7397767528891563
,,,,,,,,,14,,,,69,,0.6391553300000001,35328,,,,,,,,,,,15.05,,2440,,,,,0.04355426,,,,,,,,
,,,,,,,,,14,,,,70,,0.6697229199999998,35840,,,,,,,,,,,15.05,,2474,0.2,804,-1.4415520429611206,0.2012101411819458,,0.011984858,9.91168e-05,-0.04139740765094757,0.068359375,0.051197861631711326,-0.008794121056174239,,
,,,,,,,,,14,,,,71,,0.6549668399999998,36352,,,,,,,,,,,15.05,,2508,0.2,808,-1.424389396395002,0.15589463710784912,0.041886903,0.016997686,9.9104e-05,-0.042877353727817535,0.09151785714285714,0.03886930484856878,-0.004318494482764176,,
,,,,,,,,,14,,,,72,,0.6963883799999999,36864,,,,,,,,,,,15.0,,2542,0.2,814,-1.411939176646146,0.016623377799987793,,0.018097714,9.90912e-05,-0.031789395958185196,0.09197443181818182,0.061561405658721924,-0.009976931466636333,,
,,,,,,,,,14,,,,73,,0.6954001,37376,,,,,,,,,,,15.0,,2576,0.2,820,-1.3837992946306865,0.444494366645813,0.04812165,0.013458092,9.90784e-05,-0.07110338658094406,0.10872395833333333,0.004893859460329016,-0.012714388042998811,,
,,,,,,,,,14,,,,74,,0.6686712999999997,37888,,,,,,,,,,,15.0,,2609,0.2,824,-1.397743597626686,0.15918636322021484,,0.016504759,9.90656e-05,-0.03429289907217026,0.076171875,0.030486230738461018,-0.008438638062216341,,
,,,,,,,,,14,,,,75,,0.6279816899999999,38400,,,,,,,,,,,15.0,,2643,0.2,828,-1.4129225696836198,0.16869854927062988,0.042176593,0.015008566,9.90528e-05,-0.006126042455434799,0.09654017857142858,0.10029713703053338,-0.005591639184526035,,
,,,,,,,,,14,,,,76,,0.6002327099999999,38912,,,,,,,,,,,15.0,,2677,0.2,832,-1.395170841898237,0.016736149787902832,,0.016079584,9.904e-05,-0.022677134722471237,0.07756696428571429,0.08547697642019816,-0.01183784646647317,,
,,,,,,,,,14,,,,77,,0.60239736,39424,,,,,,,,,,,15.0,,2711,0.2,836,-1.4239848341260637,0.03609824180603027,0.03813937,0.016870525,9.90272e-05,-0.019673094153404236,0.11272321428571429,0.07976553269795009,-0.008085405454039574,,
,,,,,,,,,14,,,,78,,0.5816663099999999,39936,,,,,,,,,,,15.0,,2745,0.2,839,-1.406683663527171,0.12068074941635132,,0.0114838425,9.90144e-05,-0.02024395763874054,0.07161458333333333,0.09773116062084834,-0.011972165278469523,,
,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,0.2,843,-1.4150722175836563,0.06639009714126587,,0.015271268,9.90016e-05,-0.013271380215883255,0.0869140625,0.10079941619187593,-0.0065068958210758865,15.0,0.7670441843569279
,,,,,,,,,14,,,,79,,0.57748519,40448,,,,,,,,,,,15.05,,2783,,,,,0.04045986,,,,,,,,
,,,,,,,,,14,,,,80,,0.59177434,40960,,,,,,,,,,,15.05,,2817,0.2,849,-1.4173144427212803,0.0778990387916565,,0.015269104,9.89888e-05,-0.031196918338537216,0.13813920454545456,0.07657022232359106,-0.0075766179202632475,,
,,,,,,,,,14,,,,81,,0.60747051,41472,,,,,,,,,,,15.05,,2851,0.2,854,-1.4213526381386652,0.10755634307861328,0.040316787,0.01725816,9.8976e-05,-0.027949348092079163,0.1072048611111111,0.07313542150788838,-0.007120668629391326,,
,,,,,,,,,14,,,,82,,0.62351572,41984,,,,,,,,,,,15.0,,2885,0.2,858,-1.393771469593048,0.11473482847213745,,0.017083,9.896320000000001e-05,-0.020405277609825134,0.06787109375,0.0778286624699831,-0.009074442205019295,,
,,,,,,,,,14,,,,83,,0.6495715,42496,,,,,,,,,,,15.0,,2919,0.2,863,-1.372841203212738,0.15941226482391357,0.041994803,0.014080655,9.895040000000001e-05,-0.04572000354528427,0.12578125,0.05206050276756287,-0.01095343315973878,,
,,,,,,,,,14,,,,84,,0.6669549799999999,43008,,,,,,,,,,,15.0,,2953,0.2,866,-1.3704191048940022,0.3854517340660095,0.04502646,0.013352631,9.893759999999999e-05,-0.05140669271349907,0.09440104166666667,0.024113339992860954,-0.008109085106601318,,
,,,,,,,,,14,,,,85,,0.6715087,43520,,,,,,,,,,,15.0,,2987,0.2,870,-1.3931288378579276,0.16047954559326172,,0.016617112,9.89248e-05,-0.02605612948536873,0.10714285714285714,0.053475888179881234,-0.007054773558463369,,
,,,,,,,,,14,,,,86,,0.65582988,44032,,,,,,,,,,,15.0,,3020,0.2,874,-1.4141744822263718,0.12072175741195679,0.04353947,0.012004856,9.8912e-05,-0.023496191948652267,0.05419921875,0.05486311763525009,-0.005865898448973894,,
,,,,,,,,,14,,,,87,,0.6677732399999999,44544,,,,,,,,,,,15.0,,3054,0.2,881,-1.409459609251756,0.053446948528289795,,0.015991265,9.88992e-05,-0.03694314509630203,0.0625,0.0552446824999956,-0.0084441639841176,,
,,,,,,,,,,,,,,,,45000,,,,,,,,,,,,,,0.2,886,-1.4078547424740262,0.16823023557662964,,0.016521234,9.888640000000002e-05,-0.03662321716547012,0.0759548611111111,0.02853993285033438,-0.00819234891484181,15.0,0.7517885293811559
,,,,,,,,,14,,,,88,,0.6768311700000001,45056,,,,,,,,,,,15.05,,3093,,,,,0.046104025,,,,,,,,
,,,,,,,,,14,,,,89,,0.7062764500000002,45568,,,,,,,,,,,15.05,,3127,0.2,891,-1.3844888342751398,0.2773851752281189,,0.016857635,9.887360000000002e-05,-0.04544053226709366,0.1072048611111111,0.025507868371076055,-0.0091820214357641,,
,,,,,,,,,14,,,,90,,0.70961644,46080,,,,,,,,,,,15.05,,3161,0.2,906,-1.4132542292277017,0.7774685770273209,0.04769757,0.010805144,9.88608e-05,-0.10833625495433807,0.12955729166666666,0.0020778211764991283,-0.03309738136207064,,
,,,,,,,,,14,,,,91,,0.68339495,46592,,,,,,,,,,,15.0,,3194,0.2,910,-1.4198496043682098,0.25572967529296875,,0.014915358,9.884800000000001e-05,-0.04411450773477554,0.0791015625,0.028203368419781327,-0.011262478830758482,,
,,,,,,,,,14,,,,92,,0.65821814,47104,,,,,,,,,,,15.0,,3228,0.2,914,-1.4180474430322647,0.1232907772064209,0.042508814,0.016550004,9.883520000000001e-05,-0.037608351558446884,0.0888671875,0.07910550013184547,-0.00841940299142152,,
,,,,,,,,,14,,,,93,,0.6199622000000001,47616,,,,,,,,,,,15.0,,3262,0.2,917,-1.4198403755823772,0.09998410940170288,,0.019627389,9.882240000000001e-05,-0.01759706810116768,0.12044270833333333,0.056334768111507096,-0.010073372318098942,,
,,,,,,,,,14,,,,94,,0.65067807,48128,,,,,,,,,,,15.0,,3296,0.2,921,-1.408155769109726,0.0974891185760498,0.04319857,0.01755604,9.880960000000001e-05,-0.0010686814785003662,0.08642578125,0.09983823075890541,-0.0093315364792943,,
,,,,,,,,,14,,,,95,,0.6769013700000001,48640,,,,,,,,,,,15.0,,3330,0.2,928,-1.421116190297263,0.2029380202293396,,0.01599937,9.879680000000001e-05,-0.06549914926290512,0.13839285714285715,0.030537102637546405,-0.016195202828384936,,
,,,,,,,,,14,,,,96,,0.69047602,49152,,,,,,,,,,,15.0,,3363,0.2,943,-1.3786079645156861,0.5923672318458557,0.048096474,0.009525201,9.878400000000001e-05,-0.09198087453842163,0.11432291666666666,0.0037329573029031356,-0.02541099490287403,,
,,,,,,,,,14,,,,97,,0.6774568500000001,49664,,,,,,,,,,,15.0,,3397,0.2,947,-1.4081079959869385,0.13278454542160034,,0.015184685,9.877120000000001e-05,-0.019978806376457214,0.06138392857142857,0.08284008077212743,-0.0118761336031769,,
,,,,,,,,,,,,,,,,50000,,,,,,,,,,,,,,0.2,950,-1.4213993549346924,0.21814429759979248,,0.017364968,9.87584e-05,-0.024070771411061287,0.09375,0.04765143021941185,-0.0038108455017209055,15.0,0.7763650793582201
,,,,,,,,,14,,,,98,,0.6851379999999999,50176,,,,,,,,,,,15.05,,3436,,,,,0.04459613,,,,,,,,
